Position,Track Name,Artist,Streams,date,region,spotify_id
115,ilomilo,Billie Eilish,5891773,2019-04-19--2019-04-26,global,7qEKqBCD2vE5vIBsrUitpD
116,Body (feat. brando),Loud Luxury,5873593,2019-04-19--2019-04-26,global,7K7MUBCnzgBAvMVW2RTWNs
117,Promises (with Sam Smith),Calvin Harris,5867561,2019-04-19--2019-04-26,global,5N5k9nd479b1xpDZ4usjrg
118,Taste (feat. Offset),Tyga,5832646,2019-04-19--2019-04-26,global,5IaHrVsrferBYDm0bDyABy
119,Si Se Da,Myke Towers,5788526,2019-04-19--2019-04-26,global,5KbBGUpIZd6gVFUU8tqYiQ
120,Before I Let Go - Homecoming Live Bonus Track,Beyoncé,5781876,2019-04-19--2019-04-26,global,3FUXVbi9ugVUqJ3rPrfd2G
121,ZEZE (feat. Travis Scott & Offset),Kodak Black,5773401,2019-04-19--2019-04-26,global,0FZ4Dmg8jJJAPJnvBIzD9z
122,Mo Bamba,Sheck Wes,5758387,2019-04-19--2019-04-26,global,1xzBco0xcoJEDXktl7Jxrr
123,Aullando,Wisin & Yandel,5699192,2019-04-19--2019-04-26,global,7BuHdm4lQqcyG3qTwdkxus
124,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,5648430,2019-04-19--2019-04-26,global,6WkJ2OK163XXS2oARUC9JM
125,HOME,BTS,5635375,2019-04-19--2019-04-26,global,7lthOBXNue2IvedLRfkod8
126,God's Plan,Drake,5634170,2019-04-19--2019-04-26,global,6DCZcSspjsKoFjzjrWoCdn
127,Psycho (feat. Ty Dolla $ign),Post Malone,5633813,2019-04-19--2019-04-26,global,3swc6WTsr7rl9DqQKQA55C
128,Jocelyn Flores,XXXTENTACION,5594536,2019-04-19--2019-04-26,global,7m9OqQk4RVRkw9JJdeAw96
129,listen before i go,Billie Eilish,5579813,2019-04-19--2019-04-26,global,0tMSssfxAL2oV8Vri0mFHE
130,Dionysus,BTS,5575872,2019-04-19--2019-04-26,global,6JdS5rJvJaRA7B1tcm7kxZ
131,Soltera,Lunay,5554025,2019-04-19--2019-04-26,global,4T4CZ3Q4z3GG7lU720YYhM
132,Cool,Jonas Brothers,5524248,2019-04-19--2019-04-26,global,3QmolSZqjjLksTUvZJ6pPS
133,Say My Name,David Guetta,5516453,2019-04-19--2019-04-26,global,0YammaEkYSeo9vQYZ1OwS6
134,ocean eyes,Billie Eilish,5471389,2019-04-19--2019-04-26,global,2uIX8YMNjGMD7441kqyyNU
135,One Kiss (with Dua Lipa),Calvin Harris,5427870,2019-04-19--2019-04-26,global,7ef4DlsgrMEH11cDZd32M6
136,bellyache,Billie Eilish,5380783,2019-04-19--2019-04-26,global,51NFxnQvaosfDDutk0tams
137,Thunder,Imagine Dragons,5367013,2019-04-19--2019-04-26,global,1zB4vmk8tFRmM9UULNzbLB
138,Wake Up in the Sky,Gucci Mane,5265799,2019-04-19--2019-04-26,global,2G1tXoGBaEMJ7FKGnkf6ud
139,no tears left to cry,Ariana Grande,5244892,2019-04-19--2019-04-26,global,2qT1uLXPVPzGgFOx4jtEuo
140,Adictiva,Daddy Yankee,5242235,2019-04-19--2019-04-26,global,6MJUCumnQsQEKbCy28tbCP
141,Lost In Japan,Shawn Mendes,5127922,2019-04-19--2019-04-26,global,79esEXlqqmq0GPz0xQSZTV
142,Pop Out (feat. Lil Tjay),Polo G,5110661,2019-04-19--2019-04-26,global,5AjINjwKyRvQJhSe2zpPHi
143,Con Calma - Remix,Daddy Yankee,5096008,2019-04-19--2019-04-26,global,4au7FRcgZzChASRYu279xH
144,The Middle,Zedd,5073315,2019-04-19--2019-04-26,global,09IStsImFySgyp0pIQdqAc
145,Love Someone,Lukas Graham,5071702,2019-04-19--2019-04-26,global,3id2EVGKc3eFAMn9nFnB0r
146,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,5047138,2019-04-19--2019-04-26,global,27rdGxbavYJeBphck5MZAF
147,Under Pressure - Remastered,Queen,5041657,2019-04-19--2019-04-26,global,2fuCquhmrzHpu5xcA1ci9x
148,Too Good At Goodbyes,Sam Smith,5033361,2019-04-19--2019-04-26,global,1mXVgsBdtIVeCLJnSnmtdV
149,Say You Won't Let Go,James Arthur,5011902,2019-04-19--2019-04-26,global,5uCax9HTNlzGybIStD3vDh
150,8,Billie Eilish,4977435,2019-04-19--2019-04-26,global,6X29iaaazwho3ab7GNue5r
151,What I Like About You (feat. Theresa Rex),Jonas Blue,4936152,2019-04-19--2019-04-26,global,4NSW0Km5ZG60L8FthUebPJ
152,Cristina,Sebastian Yatra,4919343,2019-04-19--2019-04-26,global,703iVQrfbQsXt7Uzgy1h8k
153,IDGAF,Dua Lipa,4873197,2019-04-19--2019-04-26,global,76cy1WJvNGJTj78UqeA5zr
154,Natural,Imagine Dragons,4755228,2019-04-19--2019-04-26,global,2FY7b99s15jUprqC0M5NCT
155,Congratulations,Post Malone,4750182,2019-04-19--2019-04-26,global,3a1lNhkSLSkpJE4MSHpDu9
156,Shotgun,George Ezra,4741985,2019-04-19--2019-04-26,global,4ofwffwvvnbSkrMSCKQDaC
157,I Fall Apart,Post Malone,4704524,2019-04-19--2019-04-26,global,75ZvA4QfFiZvzhj2xkaWAh
158,Havana (feat. Young Thug),Camila Cabello,4699477,2019-04-19--2019-04-26,global,1rfofaqEpACxVEHIZBJe6W
159,Beautiful (feat. Camila Cabello),Bazzi,4698170,2019-04-19--2019-04-26,global,4VUwkH455At9kENOfzTqmF
160,Rolex,Capital Bra,4675767,2019-04-19--2019-04-26,global,38lQ7lYhN3eSWepnZHaiBF
161,Jamais Vu,BTS,4668981,2019-04-19--2019-04-26,global,0eeeyCAGnGZInPtpkdYiPa
162,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,4660952,2019-04-19--2019-04-26,global,6ya8ejoKgw906Y8LWclqrp
163,In My Feelings,Drake,4658686,2019-04-19--2019-04-26,global,2G7V7zsVDxg1yRsu7Ew9RJ
164,FRIENDS,Marshmello,4631144,2019-04-19--2019-04-26,global,08bNPGLD8AhKpnnERrAc6G
165,I Don't Belong In This Club,Why Don't We,4625685,2019-04-19--2019-04-26,global,45ZGEdLxCZvdMX9jWlsAAx
166,That's a Rack,Lil Uzi Vert,4607325,2019-04-19--2019-04-26,global,4pCEIQ6wBVuaJdER5bALtO
167,Speechless (feat. Erika Sirola),Robin Schulz,4604142,2019-04-19--2019-04-26,global,1rCcsYnmqbMYdkG7kS9GC5
168,This Feeling,The Chainsmokers,4598716,2019-04-19--2019-04-26,global,4NBTZtAt1F13VvlSKe6KTl
169,Closer,The Chainsmokers,4598126,2019-04-19--2019-04-26,global,7BKLCZ1jbUBVqRi2FVlTVw
170,Moonlight,Gaullin,4587047,2019-04-19--2019-04-26,global,0A5gdlrpAuQqZ2iFgnqBFW
171,Ela É do Tipo,MC Kevin o Chris,4579151,2019-04-19--2019-04-26,global,2x8TNY9KwNvD19gVGs4WOP
172,Don't Know What To Do,BLACKPINK,4567552,2019-04-19--2019-04-26,global,1TaQciB8qqRZ9fxWGhS65X
173,Photograph,Ed Sheeran,4562700,2019-04-19--2019-04-26,global,6fxVffaTuwjgEk5h9QyRjy
174,Something Just Like This,The Chainsmokers,4547738,2019-04-19--2019-04-26,global,6RUKPb4LETWmmr3iAEQktW
175,Freaky,Tory Lanez,4542655,2019-04-19--2019-04-26,global,0NJp8GyCOWnQh71xKSPfuV
176,Reggaeton,J Balvin,4504312,2019-04-19--2019-04-26,global,2D3z17LBMJ2HEHeBFFjTLi
177,Swing,Danny Ocean,4479522,2019-04-19--2019-04-26,global,4DbhxwlkhTbCTqlZptxmI6
178,I'm Yours,Jason Mraz,4472956,2019-04-19--2019-04-26,global,3S0OXQeoh0w6AY8WQVckRW
179,changes,XXXTENTACION,4472803,2019-04-19--2019-04-26,global,7AFASza1mXqntmGtbxXprO
180,Wonderwall - Remastered,Oasis,4439245,2019-04-19--2019-04-26,global,5qqabIl2vWzo9ApSC317sa
181,Africa,TOTO,4411735,2019-04-19--2019-04-26,global,2374M0fQpWi3dLnB54qaLX
182,Leave Me Alone,Flipp Dinero,4386866,2019-04-19--2019-04-26,global,14mHfNsSHN0FbLftyjrV9g
183,I,Lil Skies,4376241,2019-04-19--2019-04-26,global,4ZT9FnbFu1PaBfV3itxiqT
184,XO Tour Llif3,Lil Uzi Vert,4364724,2019-04-19--2019-04-26,global,7GX5flRQZVHRAGd6B4TmDO
185,New Rules,Dua Lipa,4359352,2019-04-19--2019-04-26,global,2xJCMIJfcNYDc5iR0sAm2O
186,Solo (feat. Demi Lovato),Clean Bandit,4354783,2019-04-19--2019-04-26,global,3NuK5xMlSlB6K2Qp16zf3h
187,R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,4336329,2019-04-19--2019-04-26,global,6JqpFboOH2bq9pzaYbkKBn
188,Wake Me Up,Avicii,4333160,2019-04-19--2019-04-26,global,4h8VwCb1MTGoLKueQ1WgbD
189,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4319168,2019-04-19--2019-04-26,global,4e4fqjx0Izh4svvTef1z7e
190,Wow. - Remix,Post Malone,4315672,2019-04-19--2019-04-26,global,0fcq51a3gOI6gPvzc0YLsk
191,Rebota,Guaynaa,4313702,2019-04-19--2019-04-26,global,2YRvdf9cdS88y1wB1WhKoE
192,CHopstix (with Travis Scott),ScHoolboy Q,4309492,2019-04-19--2019-04-26,global,01DOm09B2AbiTARAbXVI6g
193,Last Hurrah,Bebe Rexha,4300634,2019-04-19--2019-04-26,global,0i0wnv9UoFdZ5MfuFGQzMy
194,Thinking out Loud,Ed Sheeran,4291435,2019-04-19--2019-04-26,global,1Slwb6dOYkBlWal1PGtnNg
195,Don't Worry Bout Me,Zara Larsson,4285673,2019-04-19--2019-04-26,global,507tQXutCPYNFkpOq8tmKF
196,Nonstop,Drake,4245659,2019-04-19--2019-04-26,global,0TlLq3lA83rQOYtrqBqSct
197,Rise,Jonas Blue,4244414,2019-04-19--2019-04-26,global,3KLygy1YWhmrQx0GRs7IOx
198,"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia,4230747,2019-04-19--2019-04-26,global,6Dma0t0hOe6Bd6u5YRKF3n
199,Kiss and Make Up,Dua Lipa,4199882,2019-04-19--2019-04-26,global,13hvHEstJ4sNbzdroPrPI3
200,Te Boté - Remix,Nio Garcia,4196340,2019-04-19--2019-04-26,global,3V8UKqhEK5zBkBb6d6ub8i
1,Vossi Bop,Stormzy,5443916,2019-04-26--2019-05-03,gb,44ZJ4hLD5onikKsVLQaILr
2,bad guy,Billie Eilish,3614191,2019-04-26--2019-05-03,gb,2Fxmhks0bxGSBdJ92vM42m
3,Piece Of Your Heart,MEDUZA,3535897,2019-04-26--2019-05-03,gb,5p1ex0pXv6jSPJ6QbumQpD
4,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,3332584,2019-04-26--2019-05-03,gb,6u7jPi22kF8CTQ3rb9DHE7
5,Someone You Loved,Lewis Capaldi,2991680,2019-04-26--2019-05-03,gb,2TIlqbIneP0ZY1O0EzYLlc
6,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2875140,2019-04-26--2019-05-03,gb,4Sib57MmYGJzSvkW84jTwh
7,SOS,Avicii,2528763,2019-04-26--2019-05-03,gb,6nDKrPlXdpomGBgAlO7UdP
8,Old Town Road,Lil Nas X,2105884,2019-04-26--2019-05-03,gb,53CJANUxooaqGOtdsBTh7O
9,Don't Call Me Up,Mabel,2047534,2019-04-26--2019-05-03,gb,5WHTFyqSii0lmT9R21abT8
10,Location (feat. Burna Boy),Dave,1967220,2019-04-26--2019-05-03,gb,3z4CGd63tpUn9a6oQSG0CI
11,Just You and I,Tom Walker,1853282,2019-04-26--2019-05-03,gb,03x2rVJRFUrvwlfxoHd9Mo
12,Talk (feat. Disclosure),Khalid,1840655,2019-04-26--2019-05-03,gb,6TqXcAFInzjp0bODyvrWEq
13,Sucker,Jonas Brothers,1816901,2019-04-26--2019-05-03,gb,4y3OI86AEP6PQoDE6olYhO
14,Here With Me,Marshmello,1715457,2019-04-26--2019-05-03,gb,5icOoE6VgqFKohjWWNp0Ac
15,Keisha & Becky - Remix,Russ Millions,1652643,2019-04-26--2019-05-03,gb,5wIjM4q7oIgiLqn8Qfoyxh
